social_timestamp,social_karma,syntax_ari,lex_liwc_WC,lex_liwc_Analytic,lex_liwc_Clout,lex_liwc_Authentic,lex_liwc_Tone,lex_liwc_WPS,lex_liwc_Sixltr,lex_liwc_Dic,lex_liwc_function,lex_liwc_pronoun,lex_liwc_ppron,lex_liwc_i,lex_liwc_we,lex_liwc_you,lex_liwc_shehe,lex_liwc_they,lex_liwc_ipron,lex_liwc_article,lex_liwc_prep,lex_liwc_auxverb,lex_liwc_adverb,lex_liwc_conj,lex_liwc_negate,lex_liwc_verb,lex_liwc_adj,lex_liwc_compare,lex_liwc_interrog,lex_liwc_number,lex_liwc_quant,lex_liwc_affect,lex_liwc_posemo,lex_liwc_negemo,lex_liwc_anx,lex_liwc_anger,lex_liwc_sad,lex_liwc_social,lex_liwc_family,lex_liwc_friend,lex_liwc_female,lex_liwc_male,lex_liwc_cogproc,lex_liwc_insight,lex_liwc_cause,lex_liwc_discrep,lex_liwc_tentat,lex_liwc_certain,lex_liwc_differ,lex_liwc_percept,lex_liwc_see,lex_liwc_hear,lex_liwc_feel,lex_liwc_bio,lex_liwc_body,lex_liwc_health,lex_liwc_sexual,lex_liwc_ingest,lex_liwc_drives,lex_liwc_affiliation,lex_liwc_achieve,lex_liwc_power,lex_liwc_reward,lex_liwc_risk,lex_liwc_focuspast,lex_liwc_focuspresent,lex_liwc_focusfuture,lex_liwc_relativ,lex_liwc_motion,lex_liwc_space,lex_liwc_time,lex_liwc_work,lex_liwc_leisure,lex_liwc_home,lex_liwc_money,lex_liwc_relig,lex_liwc_death,lex_liwc_informal,lex_liwc_swear,lex_liwc_netspeak,lex_liwc_assent,lex_liwc_nonflu,lex_liwc_filler,lex_liwc_AllPunc,lex_liwc_Period,lex_liwc_Comma,lex_liwc_Colon,lex_liwc_SemiC,lex_liwc_QMark,lex_liwc_Exclam,lex_liwc_Dash,lex_liwc_Quote,lex_liwc_Apostro,lex_liwc_Parenth,lex_liwc_OtherP,lex_dal_max_pleasantness,lex_dal_max_activation,lex_dal_max_imagery,lex_dal_min_pleasantness,lex_dal_min_activation,lex_dal_min_imagery,lex_dal_avg_activation,lex_dal_avg_imagery,lex_dal_avg_pleasantness,social_upvote_ratio,social_num_comments,syntax_fk_grade,sentiment,token_len,char_len
1532958349,7,1.421612903,31,35.22,1.25,99.0,1.0,6.2,19.35,93.55,51.61,22.58,19.35,19.35,0.0,0.0,0.0,0.0,3.23,0.0,12.9,9.68,3.23,0.0,3.23,22.58,0.0,0.0,0.0,0.0,0.0,9.68,0.0,9.68,0.0,3.23,6.45,3.23,3.23,0.0,0.0,3.23,9.68,3.23,0.0,0.0,3.23,3.23,0.0,3.23,3.23,0.0,0.0,3.23,3.23,0.0,0.0,0.0,3.23,0.0,0.0,3.23,0.0,0.0,12.9,3.23,3.23,12.9,3.23,9.68,0.0,0.0,3.23,0.0,0.0,0.0,0.0,3.23,3.23,3.23,0.0,0.0,0.0,16.13,16.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5833,2.7,3.0,1.1429,1.1429,1.0,1.8383,1.65926,1.84579,0.9,5,2.815096774,-0.1066666667,36,165
1515458080,2,0.7909313725,68,17.06,55.84,57.02,79.41,13.6,5.88,94.12,69.12,23.53,17.65,7.35,1.47,0.0,7.35,1.47,5.88,1.47,16.18,11.76,4.41,7.35,4.41,20.59,1.47,0.0,1.47,0.0,0.0,2.94,2.94,0.0,0.0,0.0,0.0,20.59,0.0,7.35,0.0,10.29,14.71,1.47,0.0,4.41,5.88,2.94,8.82,1.47,0.0,1.47,0.0,1.47,0.0,1.47,0.0,0.0,13.24,8.82,0.0,2.94,1.47,0.0,4.41,11.76,0.0,16.18,2.94,10.29,4.41,0.0,0.0,1.47,0.0,0.0,0.0,2.94,0.0,2.94,0.0,0.0,0.0,19.12,7.35,1.47,1.47,1.47,0.0,0.0,0.0,0.0,1.47,5.88,0.0,2.6667,2.75,3.0,1.125,1.1429,1.0,1.68689,1.49667,1.81768,1.0,3,2.018235294,-0.0375,82,316
1513377192,1,3.1651,71,19.79,6.07,99.0,25.77,14.2,19.72,87.32,54.93,18.31,11.27,11.27,0.0,0.0,0.0,0.0,7.04,4.23,12.68,14.08,5.63,8.45,2.82,19.72,9.86,5.63,1.41,4.23,1.41,2.82,1.41,1.41,1.41,0.0,0.0,4.23,0.0,0.0,1.41,0.0,19.72,7.04,2.82,0.0,4.23,1.41,5.63,2.82,0.0,0.0,2.82,7.04,0.0,7.04,0.0,0.0,5.63,1.41,0.0,5.63,0.0,0.0,4.23,15.49,0.0,11.27,1.41,4.23,7.04,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.54,4.23,4.23,1.41,0.0,1.41,0.0,0.0,1.41,8.45,0.0,1.41,2.7143,2.8889,2.6,1.0,1.0,1.0,1.68619,1.39322,1.80519,0.99,4,5.05825,-0.01270833333,85,395
1530207874,2,7.633560606,84,20.29,40.6,95.13,1.0,14.0,26.19,88.1,54.76,16.67,10.71,5.95,0.0,3.57,0.0,1.19,5.95,3.57,10.71,14.29,8.33,4.76,2.38,20.24,7.14,5.95,3.57,1.19,3.57,7.14,0.0,7.14,5.95,1.19,0.0,5.95,0.0,0.0,0.0,0.0,17.86,7.14,1.19,4.76,8.33,0.0,2.38,2.38,0.0,0.0,2.38,2.38,1.19,1.19,0.0,0.0,1.19,0.0,0.0,1.19,0.0,0.0,2.38,13.1,0.0,20.24,1.19,9.52,10.71,0.0,2.38,0.0,0.0,1.19,0.0,1.19,1.19,0.0,0.0,0.0,0.0,22.62,9.52,5.95,0.0,0.0,0.0,0.0,0.0,0.0,4.76,2.38,0.0,2.7143,3.0,3.0,1.0,1.125,1.0,1.77497,1.45556,1.83022,1.0,5,7.561818182,0.1478021978,105,504
1483481508,20,7.035386667,120,41.99,7.84,88.91,1.0,24.0,15.0,96.67,64.17,15.0,9.17,9.17,0.0,0.0,0.0,0.0,5.83,9.17,13.33,13.33,6.67,9.17,1.67,18.33,3.33,2.5,1.67,0.0,1.67,11.67,0.83,10.83,4.17,1.67,1.67,1.67,0.0,0.0,0.0,0.0,10.0,2.5,0.83,1.67,1.67,0.83,4.17,0.83,0.0,0.0,0.83,0.83,0.0,0.0,0.83,0.0,9.17,0.0,1.67,5.83,0.83,1.67,2.5,15.83,0.83,14.17,0.0,8.33,5.83,5.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.0,0.0,0.0,0.0,10.83,3.33,1.67,0.0,0.0,0.83,0.0,0.0,0.0,4.17,0.0,0.83,2.7143,2.625,3.0,1.0,1.125,1.0,1.74473,1.45098,1.80056,0.77,12,8.2998,-0.01142857143,131,605
1483481508,20,4.428108108,68,22.92,1.0,99.0,1.76,13.6,19.12,94.12,69.12,19.12,11.76,11.76,0.0,0.0,0.0,0.0,7.35,2.94,22.06,11.76,8.82,7.35,8.82,20.59,1.47,1.47,1.47,1.47,1.47,5.88,1.47,4.41,2.94,1.47,0.0,4.41,1.47,0.0,0.0,0.0,20.59,2.94,4.41,0.0,1.47,4.41,8.82,0.0,0.0,0.0,0.0,7.35,1.47,4.41,1.47,0.0,8.82,1.47,1.47,4.41,1.47,1.47,0.0,16.18,1.47,11.76,0.0,5.88,5.88,1.47,1.47,1.47,0.0,0.0,0.0,2.94,1.47,0.0,1.47,0.0,0.0,17.65,7.35,1.47,0.0,0.0,0.0,0.0,0.0,0.0,8.82,0.0,0.0,2.9167,2.6667,2.6,1.1,1.0,1.0,1.72244,1.39667,1.8915,0.77,12,6.606324324,-0.1416666667,80,363
1525477560,3,2.265258216,70,39.33,19.58,93.3,1.0,14.0,5.71,92.86,62.86,14.29,7.14,5.71,0.0,0.0,0.0,1.43,7.14,5.71,15.71,14.29,7.14,8.57,1.43,17.14,8.57,8.57,0.0,2.86,4.29,5.71,0.0,5.71,0.0,0.0,4.29,4.29,0.0,0.0,0.0,0.0,15.71,1.43,0.0,1.43,7.14,1.43,5.71,1.43,0.0,0.0,1.43,1.43,1.43,0.0,0.0,0.0,5.71,0.0,0.0,2.86,1.43,1.43,4.29,12.86,0.0,18.57,0.0,8.57,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,7.14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7143,2.25,2.8,1.125,1.1818,1.0,1.65051,1.4625,1.8131,1.0,10,2.98556338,-0.11,83,349
1540085087,7,-0.3126506024,77,9.38,3.48,99.0,2.61,15.4,11.69,94.81,63.64,22.08,15.58,14.29,1.3,0.0,0.0,0.0,6.49,2.6,14.29,11.69,11.69,5.19,5.19,29.87,2.6,1.3,3.9,1.3,2.6,2.6,0.0,2.6,1.3,0.0,0.0,3.9,1.3,0.0,0.0,0.0,15.58,6.49,1.3,0.0,1.3,2.6,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,2.6,1.3,0.0,1.3,1.3,1.3,22.08,3.9,18.18,3.9,7.79,7.79,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,18.18,6.49,3.9,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0.0,0.0,2.5714,2.8,3.0,1.0,1.0,1.0,1.72939,1.46269,1.84479,1.0,6,2.574710843,-0.01071428571,97,383
1509161576,3,3.843446328,56,20.29,42.9,64.41,99.0,11.2,21.43,92.86,60.71,23.21,10.71,8.93,0.0,0.0,0.0,1.79,12.5,1.79,16.07,12.5,7.14,5.36,1.79,21.43,3.57,1.79,1.79,0.0,1.79,14.29,14.29,0.0,0.0,0.0,0.0,10.71,0.0,0.0,0.0,0.0,26.79,5.36,3.57,3.57,7.14,5.36,1.79,1.79,0.0,0.0,0.0,1.79,1.79,0.0,0.0,0.0,8.93,3.57,0.0,1.79,3.57,0.0,3.57,14.29,3.57,10.71,0.0,5.36,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,7.14,1.79,0.0,0.0,0.0,1.79,0.0,0.0,3.57,0.0,0.0,2.8,2.4444,2.8,1.2,1.1667,1.0,1.74569,1.492,1.98863,0.81,2,4.845,0.3420454545,67,317
1516374305,0,0.9105714286,102,30.98,46.08,40.84,12.71,20.4,12.75,90.2,58.82,27.45,21.57,14.71,0.0,0.0,5.88,0.98,5.88,8.82,9.8,7.84,3.92,4.9,1.96,24.51,1.96,0.0,1.96,2.94,0.0,0.98,0.0,0.98,0.0,0.98,0.0,17.65,0.0,0.0,5.88,0.0,7.84,2.94,2.94,0.98,0.0,0.0,0.98,4.9,0.0,4.9,0.0,5.88,0.98,0.0,0.0,4.9,3.92,2.94,0.0,0.0,0.98,0.0,10.78,10.78,0.0,7.84,1.96,0.98,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,16.67,4.9,2.94,0.98,0.0,0.0,0.0,0.0,3.92,3.92,0.0,0.0,2.625,2.5,2.6,1.0,1.0,1.0,1.71852,1.504,1.92009,0.22,15,2.552619048,-0.1135416667,121,494
1514154595,62,14.80919355,60,12.41,79.76,10.08,1.03,60.0,21.67,88.33,53.33,15.0,13.33,1.67,3.33,0.0,8.33,0.0,1.67,3.33,8.33,15.0,1.67,11.67,5.0,20.0,1.67,1.67,0.0,1.67,0.0,6.67,1.67,5.0,1.67,0.0,0.0,20.0,0.0,0.0,8.33,0.0,15.0,0.0,5.0,1.67,0.0,0.0,8.33,1.67,1.67,0.0,0.0,3.33,0.0,1.67,0.0,1.67,11.67,5.0,1.67,3.33,0.0,1.67,5.0,15.0,0.0,13.33,3.33,3.33,6.67,3.33,6.67,0.0,0.0,0.0,0.0,1.67,0.0,1.67,0.0,0.0,0.0,10.0,1.67,3.33,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.625,2.7778,3.0,1.125,1.2,1.0,1.83226,1.57647,1.85398,0.95,25,13.43870968,-0.375,70,338
1514923322,6,6.499245283,97,11.78,50.0,28.13,25.77,19.4,11.34,96.91,62.89,25.77,21.65,11.34,0.0,0.0,10.31,0.0,4.12,1.03,16.49,10.31,6.19,8.25,4.12,23.71,3.09,2.06,1.03,1.03,5.15,4.12,2.06,2.06,0.0,0.0,0.0,19.59,0.0,3.09,8.25,3.09,16.49,3.09,2.06,3.09,3.09,4.12,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53,7.22,5.15,3.09,2.06,2.06,4.12,19.59,0.0,12.37,3.09,5.15,5.15,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53,5.15,3.09,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,3.0,2.8889,3.0,1.2857,1.0,1.0,1.73025,1.51778,1.94972,0.88,1,7.038377358,0.1428571429,114,494
1514923322,6,5.193214286,82,35.74,40.36,32.6,3.09,16.4,14.63,92.68,67.07,23.17,18.29,13.41,0.0,0.0,3.66,1.22,4.88,6.1,17.07,13.41,4.88,4.88,2.44,21.95,1.22,0.0,2.44,0.0,1.22,4.88,1.22,3.66,2.44,0.0,0.0,13.41,0.0,1.22,3.66,0.0,6.1,1.22,0.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,1.22,0.0,0.0,4.88,2.44,0.0,0.0,2.44,0.0,7.32,4.88,1.22,12.2,3.66,3.66,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,6.1,3.66,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.8333,2.5714,3.0,1.0,1.1429,1.0,1.77538,1.49067,1.85958,0.88,1,5.57152381,-0.06,92,414
1485060741,2,0.1269030733,93,44.1,66.65,93.53,4.24,15.5,10.75,95.7,59.14,16.13,11.83,6.45,5.38,0.0,0.0,0.0,4.3,4.3,17.2,13.98,3.23,9.68,1.08,22.58,9.68,4.3,1.08,1.08,3.23,6.45,2.15,4.3,2.15,0.0,0.0,8.6,0.0,0.0,0.0,0.0,7.53,1.08,1.08,0.0,1.08,2.15,2.15,1.08,0.0,0.0,1.08,2.15,1.08,1.08,0.0,0.0,15.05,6.45,2.15,2.15,2.15,3.23,4.3,17.2,2.15,20.43,4.3,11.83,4.3,2.15,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,1.08,0.0,0.0,11.83,5.38,0.0,0.0,0.0,1.08,0.0,0.0,0.0,1.08,4.3,0.0,2.6667,2.8889,3.0,1.0,1.1818,1.0,1.69714,1.58621,1.88201,0.62,21,2.417375887,-0.05795454545,103,429
1523790858,10,6.092142857,54,39.91,35.54,92.47,60.88,13.5,24.07,92.59,55.56,24.07,20.37,16.67,1.85,0.0,1.85,0.0,3.7,1.85,16.67,12.96,1.85,3.7,0.0,24.07,3.7,1.85,1.85,1.85,0.0,1.85,1.85,0.0,0.0,0.0,0.0,12.96,1.85,0.0,0.0,3.7,3.7,0.0,0.0,1.85,0.0,0.0,1.85,1.85,1.85,0.0,0.0,5.56,0.0,5.56,0.0,0.0,7.41,3.7,0.0,1.85,1.85,0.0,5.56,14.81,0.0,14.81,0.0,7.41,7.41,0.0,1.85,5.56,0.0,0.0,0.0,5.56,0.0,1.85,0.0,0.0,0.0,18.52,7.41,5.56,0.0,0.0,0.0,0.0,1.85,0.0,3.7,0.0,0.0,3.0,2.625,3.0,1.1818,1.1429,1.0,1.70744,1.5375,1.93238,0.86,5,6.937857143,0.1,62,304
1533686104,7,8.189215686,65,64.27,91.68,33.6,54.74,32.5,12.31,78.46,52.31,13.85,10.77,0.0,4.62,6.15,0.0,0.0,3.08,3.08,15.38,9.23,3.08,4.62,3.08,15.38,1.54,1.54,1.54,3.08,3.08,1.54,1.54,0.0,0.0,0.0,0.0,13.85,0.0,0.0,0.0,0.0,16.92,1.54,1.54,4.62,7.69,1.54,7.69,1.54,0.0,1.54,0.0,1.54,0.0,1.54,0.0,0.0,10.77,4.62,1.54,3.08,1.54,0.0,1.54,9.23,1.54,13.85,1.54,7.69,4.62,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,3.08,4.62,4.62,0.0,0.0,0.0,0.0,0.0,0.0,6.15,7.69,2.8333,2.3333,2.6,1.125,1.125,1.0,1.66292,1.41667,1.82439,0.68,1,7.479411765,0.125,80,338
1531752706,4,4.231104651,123,17.96,34.2,83.44,83.55,24.6,11.38,95.12,64.23,21.14,15.45,9.76,0.0,0.0,4.88,0.81,5.69,3.25,17.07,11.38,8.13,12.2,0.81,18.7,6.5,7.32,0.81,0.81,4.88,6.5,4.88,1.63,0.81,0.0,0.0,13.82,3.25,0.0,3.25,4.88,17.89,0.0,0.0,0.81,10.57,0.81,7.32,0.81,0.0,0.81,0.0,2.44,1.63,0.0,0.0,0.81,9.76,4.88,1.63,0.81,1.63,0.81,8.13,7.32,0.81,15.45,0.81,9.76,4.88,0.0,2.44,0.0,0.0,0.0,0.0,1.63,0.0,0.81,0.0,0.81,0.0,15.45,3.25,5.69,0.0,0.0,0.81,0.0,0.0,1.63,4.07,0.0,0.0,3.0,2.3333,3.0,1.3,1.0,1.0,1.68589,1.52844,1.92978,0.75,1,4.968517442,-0.005372405372,142,618
1540472947,2,4.810689655,83,30.32,3.57,95.72,1.0,16.6,10.84,93.98,62.65,21.69,15.66,14.46,1.2,0.0,0.0,0.0,6.02,8.43,12.05,10.84,6.02,6.02,3.61,21.69,4.82,3.61,1.2,0.0,0.0,10.84,1.2,9.64,3.61,1.2,1.2,8.43,2.41,0.0,0.0,1.2,14.46,3.61,1.2,1.2,3.61,1.2,7.23,1.2,0.0,0.0,1.2,1.2,0.0,0.0,0.0,1.2,8.43,6.02,0.0,0.0,1.2,1.2,1.2,18.07,2.41,7.23,2.41,3.61,1.2,1.2,1.2,2.41,0.0,0.0,0.0,3.61,2.41,0.0,1.2,0.0,0.0,16.87,6.02,4.82,0.0,0.0,0.0,1.2,0.0,0.0,4.82,0.0,0.0,3.0,2.8,3.0,1.0,1.125,1.0,1.73186,1.52676,1.93654,1.0,0,6.11554023,-0.007638888889,96,416
1513976918,8,8.634871345,184,31.69,15.08,86.86,66.89,36.8,18.48,90.76,57.61,17.93,12.5,12.5,0.0,0.0,0.0,0.0,5.43,6.52,12.5,9.78,4.89,11.41,2.17,19.02,7.07,2.72,1.09,0.54,1.63,9.78,5.98,3.8,1.63,0.54,0.54,8.15,0.0,0.0,0.0,0.0,15.22,4.89,2.72,0.0,4.89,0.0,3.8,1.09,0.54,0.54,0.0,3.26,0.0,0.0,1.09,2.17,4.89,0.0,0.54,0.54,2.17,2.17,1.09,14.67,0.54,6.52,1.09,3.8,1.63,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,2.72,3.8,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.54,3.0,2.8182,3.0,1.0,1.1429,1.0,1.78623,1.39515,1.92767,0.91,4,9.784385965,0.1425438596,203,987
1513976918,8,6.564651429,122,10.97,34.08,89.99,14.46,24.4,16.39,95.08,66.39,25.41,9.84,5.74,0.0,3.28,0.0,0.82,15.57,3.28,13.93,11.48,3.28,11.48,3.28,18.85,3.28,4.1,1.64,0.82,3.28,2.46,0.82,1.64,0.82,0.82,0.0,7.38,0.0,0.0,0.0,0.0,22.13,7.38,4.92,0.82,4.1,1.64,5.74,2.46,0.82,0.0,1.64,4.92,0.82,2.46,0.0,1.64,4.92,0.0,1.64,3.28,0.82,0.0,1.64,13.11,0.82,10.66,0.82,7.38,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66,4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,2.7143,2.8,3.0,1.0,1.0,1.0,1.70362,1.41947,1.84598,0.91,4,7.044685714,0.2060606061,135,637
1514935402,2,1.645196078,96,1.0,14.87,10.71,65.25,19.2,12.5,94.79,69.79,32.29,27.08,14.58,0.0,0.0,11.46,1.04,5.21,0.0,9.38,9.38,10.42,9.38,5.21,14.58,5.21,4.17,0.0,0.0,1.04,6.25,4.17,2.08,1.04,0.0,1.04,17.71,0.0,0.0,11.46,0.0,17.71,1.04,1.04,4.17,6.25,1.04,8.33,2.08,0.0,1.04,1.04,1.04,0.0,0.0,0.0,1.04,8.33,2.08,5.21,5.21,3.12,0.0,0.0,17.71,0.0,5.21,1.04,2.08,2.08,4.17,1.04,0.0,1.04,0.0,0.0,2.08,0.0,0.0,1.04,0.0,1.04,18.75,5.21,7.29,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,2.7143,2.8889,3.0,1.0,1.125,1.0,1.77412,1.54565,1.92263,1.0,1,3.637843137,0.1675,114,484
1514935402,2,0.9030075188,53,1.0,87.12,2.73,1.0,10.6,9.43,94.34,66.04,35.85,30.19,13.21,3.77,0.0,11.32,1.89,5.66,0.0,11.32,11.32,13.21,9.43,0.0,24.53,3.77,3.77,3.77,1.89,3.77,7.55,1.89,5.66,0.0,0.0,3.77,24.53,0.0,0.0,11.32,0.0,13.21,1.89,5.66,0.0,0.0,1.89,3.77,1.89,0.0,0.0,1.89,1.89,1.89,0.0,0.0,0.0,9.43,7.55,0.0,0.0,1.89,0.0,9.43,15.09,0.0,1.89,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,9.43,3.77,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.0,0.0,2.8,2.8182,3.0,1.125,1.1429,1.0,1.71969,1.684,1.96315,1.0,1,2.2839599,0.1333333333,64,280
1517373552,24,4.594556962,74,10.79,5.26,99.0,2.3,14.8,14.86,93.24,58.11,25.68,17.57,17.57,0.0,0.0,0.0,0.0,8.11,4.05,9.46,13.51,5.41,6.76,0.0,22.97,6.76,2.7,1.35,0.0,1.35,5.41,1.35,4.05,1.35,0.0,1.35,2.7,0.0,0.0,1.35,0.0,4.05,0.0,1.35,0.0,1.35,0.0,1.35,1.35,1.35,0.0,0.0,9.46,4.05,4.05,0.0,4.05,2.7,0.0,1.35,1.35,0.0,1.35,5.41,18.92,0.0,20.27,0.0,9.46,9.46,1.35,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92,6.76,5.41,0.0,0.0,0.0,0.0,0.0,0.0,6.76,0.0,0.0,2.625,2.625,3.0,1.0,1.1429,1.0,1.74531,1.63333,1.83754,0.9,10,6.404911392,0.04270833333,93,386
1536392747,3,-1.262301587,54,65.78,2.1,87.07,5.77,10.8,9.26,85.19,59.26,12.96,11.11,11.11,0.0,0.0,0.0,0.0,1.85,9.26,14.81,12.96,5.56,3.7,3.7,12.96,0.0,0.0,1.85,9.26,1.85,1.85,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81,1.85,1.85,1.85,5.56,0.0,5.56,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,5.56,1.85,0.0,0.0,0.0,0.0,1.85,1.85,11.11,1.85,11.11,1.85,7.41,1.85,1.85,1.85,1.85,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81,7.41,0.0,0.0,0.0,1.85,0.0,1.85,0.0,0.0,3.7,0.0,2.4286,2.5,3.0,1.1111,1.1429,1.0,1.65757,1.53,1.8488,0.63,12,1.622275132,0.1875,60,246
1527119826,2,7.018235294,82,5.67,11.14,97.62,1.0,16.4,18.29,96.34,60.98,24.39,12.2,9.76,0.0,0.0,2.44,0.0,12.2,0.0,12.2,8.54,9.76,9.76,2.44,21.95,6.1,0.0,0.0,0.0,0.0,12.2,1.22,10.98,1.22,4.88,2.44,6.1,1.22,0.0,0.0,3.66,23.17,10.98,0.0,0.0,4.88,3.66,4.88,7.32,0.0,1.22,4.88,3.66,1.22,1.22,1.22,0.0,2.44,0.0,0.0,1.22,0.0,1.22,4.88,12.2,0.0,9.76,0.0,3.66,6.1,0.0,0.0,0.0,0.0,1.22,0.0,1.22,1.22,0.0,0.0,0.0,0.0,10.98,6.1,2.44,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.7143,2.8182,3.0,1.0,1.0,1.0,1.75046,1.44872,1.86635,0.76,14,6.310588235,-0.2770833333,91,448
1527119826,2,5.508636364,65,19.96,1.07,99.0,7.8,13.0,23.08,90.77,66.15,23.08,15.38,15.38,0.0,0.0,0.0,0.0,7.69,6.15,13.85,7.69,7.69,10.77,3.08,18.46,1.54,1.54,0.0,0.0,3.08,1.54,0.0,1.54,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.15,3.08,1.54,10.77,1.54,4.62,3.08,0.0,0.0,1.54,3.08,1.54,1.54,0.0,1.54,3.08,0.0,0.0,1.54,1.54,0.0,3.08,9.23,0.0,12.31,1.54,9.23,1.54,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,1.54,0.0,0.0,1.54,13.85,6.15,1.54,0.0,1.54,1.54,0.0,0.0,0.0,3.08,0.0,0.0,2.7143,2.625,2.8,1.1429,1.1429,1.0,1.72848,1.38519,1.84946,0.76,14,5.82769697,0.0,74,354
1514070080,5,2.629185606,164,5.67,4.41,97.62,3.09,32.8,10.37,93.29,68.29,26.22,17.68,14.63,0.0,0.0,3.05,0.0,8.54,3.05,13.41,12.8,6.71,8.54,4.88,23.17,2.44,3.05,2.44,2.44,1.83,4.88,1.22,3.66,2.44,0.0,1.22,9.76,1.22,0.61,0.0,4.27,15.85,2.44,1.22,2.44,3.05,1.83,7.32,1.22,0.0,0.0,1.22,0.61,0.0,0.0,0.0,0.0,6.71,1.83,0.61,2.44,1.83,0.0,0.61,20.73,3.66,14.02,2.44,7.32,5.49,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.85,3.05,3.66,0.0,0.0,0.0,0.0,1.22,0.0,6.71,1.22,0.0,3.0,2.75,3.0,1.0,1.125,1.0,1.72363,1.464,1.9084,0.79,5,4.410681818,0.001904761905,186,801
1535544569,50,7.414322917,62,74.48,74.07,39.18,99.0,20.67,14.52,82.26,51.61,9.68,4.84,1.61,0.0,1.61,1.61,0.0,4.84,9.68,11.29,11.29,3.23,6.45,1.61,16.13,8.06,6.45,0.0,0.0,3.23,6.45,6.45,0.0,0.0,0.0,0.0,11.29,1.61,0.0,3.23,0.0,8.06,3.23,0.0,0.0,3.23,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,3.23,3.23,6.45,1.61,0.0,3.23,14.52,1.61,12.9,0.0,8.06,4.84,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,3.23,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,4.84,2.75,2.8889,3.0,1.125,1.1818,1.0,1.7162,1.54468,1.88279,0.84,12,7.84875,0.335,71,313
